"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32VNZTT0A74CXH9OKEVYYF01NDZR4E","A3U1CMPV7QS3G9","Submitted","Tue May 25 07:38:26 PDT 2021","Tue May 25 08:00:07 PDT 2021","Sun May 30 08:00:07 PDT 2021","","","","1301","0% (0/0)","0% (0/0)","0% (0/0)","578085"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32XVDSJFPZXBXNH9BSGTJ19TXCU2MV","A1IU5OP7BBZHZ7","Submitted","Tue May 25 06:59:13 PDT 2021","Tue May 25 07:23:24 PDT 2021","Sun May 30 07:23:24 PDT 2021","","","","1451","0% (0/0)","0% (0/0)","0% (0/0)","193611"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","32ZKVD547FN4ZE9VO34POV3RRR33BV","A3FW9NWR6TJ4M9","Submitted","Tue May 25 07:43:19 PDT 2021","Tue May 25 08:06:41 PDT 2021","Sun May 30 08:06:41 PDT 2021","","","","1402","0% (0/0)","0% (0/0)","0% (0/0)","440534"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","3300DTYQT2HUDIRHW5IB2B2N4GFEQU","AAC9DJ81ZXUE7","Submitted","Tue May 25 06:55:27 PDT 2021","Tue May 25 07:34:25 PDT 2021","Sun May 30 07:34:25 PDT 2021","","","","2338","0% (0/0)","0% (0/0)","0% (0/0)","528482"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","338JKRMM26ZEACB2XATVXEKVSELHA6","A3AS26NOVKH3JN","Submitted","Tue May 25 06:53:59 PDT 2021","Tue May 25 07:20:54 PDT 2021","Sun May 30 07:20:54 PDT 2021","","","","1615","0% (0/0)","0% (0/0)","0% (0/0)","247707"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33FOTY3KEMLRZGNMFZM1BMUCBSAC14","A2RR3R75ECQSKE","Submitted","Tue May 25 06:54:41 PDT 2021","Tue May 25 07:20:06 PDT 2021","Sun May 30 07:20:06 PDT 2021","","","","1525","0% (0/0)","0% (0/0)","0% (0/0)","552414"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33IZTU6J811FWYXBJEX8L02V2ABXSB","A1XDPB7R37LEQZ","Submitted","Tue May 25 06:55:46 PDT 2021","Tue May 25 07:35:40 PDT 2021","Sun May 30 07:35:40 PDT 2021","","","","2394","0% (0/0)","0% (0/0)","0% (0/0)","622387"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33L7PJKHCGYQWX9I06Q6F6HODKU8TH","AFA73M8WJKEN0","Submitted","Tue May 25 08:15:26 PDT 2021","Tue May 25 08:41:32 PDT 2021","Sun May 30 08:41:32 PDT 2021","","","","1566","0% (0/0)","0% (0/0)","0% (0/0)","889968"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33NF62TLXJ2GDVFEX1953536AIKKJU","APYYV3B1MT2B6","Submitted","Tue May 25 06:58:45 PDT 2021","Tue May 25 07:19:57 PDT 2021","Sun May 30 07:19:57 PDT 2021","","","","1272","0% (0/0)","0% (0/0)","0% (0/0)","451917"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33PPO7FECVFC4EPYN22INRTGDUZID4","A1OU8F92A7M3MR","Submitted","Tue May 25 06:59:52 PDT 2021","Tue May 25 07:36:10 PDT 2021","Sun May 30 07:36:10 PDT 2021","","","","2178","0% (0/0)","0% (0/0)","0% (0/0)","120307"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","33UKMF9319K9UH16341162DBRX1TTD","ARLGZWN6W91WD","Submitted","Tue May 25 06:54:01 PDT 2021","Tue May 25 07:15:12 PDT 2021","Sun May 30 07:15:12 PDT 2021","","","","1271","0% (0/0)","0% (0/0)","0% (0/0)","486018"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","340UGXU9DY137MKK84RQCGNY7WOVUM","AUI3R928P63B0","Submitted","Tue May 25 06:54:04 PDT 2021","Tue May 25 07:30:37 PDT 2021","Sun May 30 07:30:37 PDT 2021","","","","2193","0% (0/0)","0% (0/0)","0% (0/0)","652890"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","345LHZDEDXSJVDI1OULKTLVFGCVU3O","A2WWYVKGZZXBOB","Submitted","Tue May 25 06:54:12 PDT 2021","Tue May 25 07:11:01 PDT 2021","Sun May 30 07:11:01 PDT 2021","","","","1009","0% (0/0)","0% (0/0)","0% (0/0)","117200"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34BBWHLWHABBDKPP4X78FFI1KA3WIP","AEPGY1J9WERA4","Submitted","Tue May 25 06:54:41 PDT 2021","Tue May 25 07:27:20 PDT 2021","Sun May 30 07:27:20 PDT 2021","","","","1959","0% (0/0)","0% (0/0)","0% (0/0)","632838"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34FNN24DCM93Q1PACE62B3ZCQW1Y5K","A1PDBRYBFMMFNY","Submitted","Tue May 25 07:11:52 PDT 2021","Tue May 25 07:38:11 PDT 2021","Sun May 30 07:38:11 PDT 2021","","","","1579","0% (0/0)","0% (0/0)","0% (0/0)","867257."
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34HJIJKLP5W4QOQ5TY08ZCP48JC4VK","AL0OO84JETD31","Submitted","Tue May 25 07:35:58 PDT 2021","Tue May 25 08:05:10 PDT 2021","Sun May 30 08:05:10 PDT 2021","","","","1752","0% (0/0)","0% (0/0)","0% (0/0)","397451 <- only number i remember - no code at the end only Dynocog.pdf"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34MAJL3QP4NKEFOM9OU2GHXLHZ843C","A2WYCY1FMQOD5F","Submitted","Tue May 25 06:54:15 PDT 2021","Tue May 25 07:14:56 PDT 2021","Sun May 30 07:14:56 PDT 2021","","","","1241","0% (0/0)","0% (0/0)","0% (0/0)","573978"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34MAJL3QP4NKEFOM9OU2GHXLHZT43X","A1XIQMF8ZAWHGG","Submitted","Tue May 25 08:00:59 PDT 2021","Tue May 25 08:23:25 PDT 2021","Sun May 30 08:23:25 PDT 2021","","","","1346","0% (0/0)","0% (0/0)","0% (0/0)","819142 did not provide another code"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34PGFRQONOB78V9VMFS8RGX1XPSJWO","A1UOH37J26WEBR","Submitted","Tue May 25 06:53:52 PDT 2021","Tue May 25 07:29:33 PDT 2021","Sun May 30 07:29:33 PDT 2021","","","","2141","0% (0/0)","0% (0/0)","0% (0/0)","790956"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","34X6J5FLPTY2OYD9A6T2ZRFF9OBJQK","A3NFGEUZAH9V5G","Submitted","Tue May 25 07:16:33 PDT 2021","Tue May 25 07:36:25 PDT 2021","Sun May 30 07:36:25 PDT 2021","","","","1192","0% (0/0)","0% (0/0)","0% (0/0)","A3NFGEUZAH9V5G"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","35GMH2SV3EHRS6E1HSQ7D67NPFZEOO","A22KRF782ELLB0","Submitted","Tue May 25 07:01:24 PDT 2021","Tue May 25 07:35:51 PDT 2021","Sun May 30 07:35:51 PDT 2021","","","","2067","0% (0/0)","0% (0/0)","0% (0/0)","812735"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","3634BBTX0OU92Y3UE8X8BRW1P74IF4","A1IN5BCUGDUFRW","Submitted","Tue May 25 08:17:24 PDT 2021","Tue May 25 08:39:55 PDT 2021","Sun May 30 08:39:55 PDT 2021","","","","1351","0% (0/0)","0% (0/0)","0% (0/0)","737724"
"3R0WOCG21M9ERLM4RHMUHAL4UQEDU8","3YK1EACZ2PTROCTWLYBEIU82NQ8SNY","Cognitive Task Battery for Executive Functions","This survey is part of a scientific research project, and involves 5 tasks designed to test cognitive functions, plus a few short background questions. Full task instructions are given. The HIT takes 25 mins on average, and the reward is $2.70","executive functions, cognitive tests, cognition, attention, card sorting","$2.70","Tue May 25 06:51:59 PDT 2021","200","BatchId:4453805;OriginalHitTemplateId:920937340;","2400","432000","Tue Jun 15 06:51:59 PDT 2021","","","36U2A8VAG1Z68KADJ1A8DSIUNMSYK1","A3QTA32K0LP9AE","Submitted","Tue May 25 06:54:07 PDT 2021","Tue May 25 07:20:37 PDT 2021","Sun May 30 07:20:37 PDT 2021","","","","1590","0% (0/0)","0% (0/0)","0% (0/0)","671809"
